music,"🎵,🎶,🎼,🎹,🎧"
pop,"💥,🎈,🎧,💃,💫"
popularity,"🌟,🔥,👥,📈,🌐"
dj,"🎧,🕺,ej,🎶,🕺️"
radio,"📻,🎙️,📡,📱,🎶"
film,"🎥,📽️,🎬,🍿,🏅"
service,"💼,🛍️,📞,💬,🤝"
marriage,"💒,👰,🤵,👫,👩‍👨‍👦‍👦,👩‍👨‍👧‍👦"
governorship,"🏛️,🗳️,elf,👥,🗺️"
presidency,"🏛️,🇺🇸,👑,🗽,🗞️"
primary,"🔵,🟣,🔵🟣,🔵🔵,🟣🟣"
court,"🏛️,asketball,avel,🤝,👑"
union,"🤝,🔵🟥🔵(red,yellow,blueflagemojis),🔗,🌐,👥,🏛️"
invasion,"🌎,🛡️,🏙️,💣,🦠"
grenada,"🇬🇩,🍔,🌱,🌴,🏖️"
epidemic,"🌐,🦠,📉,🌃,🌐"
bombing,"💣,tonite,💥,💔,💨"
iran,"🇮🇷,🏠,🕌,🏛,🏙️"
affair,"🤫,💔,💃,💌,🌙"
decline,"📉,📈(forshowingdecline),📅(fortimepassing,oftenassociatedwithdeclineincertaincontexts),🌫(forfog,whichcansymbolizeuncertaintyorobscurity,oftenassociatedwithdecline),⬇️(fordownwardarrow,representingadecreaseordecline)"
thaw,"❄️,❄️♨️,❄️☀️,🌨️,🌊"
support,"🤝,👐,💛,🤗,👍"
portrait,"👤,🖼️,📸,rowning_man,🤳"
nancy,"👩‍🦰,👠,👚,💄,👜"
references,"📚,🔗,📝,📑,🔍"
reagan,"🇺🇸,🤴,🗽,📜,📰"
likeness,"🤝,💃,🤯,🤭,🤞"
storage,"🗃️,📦,📤,🗑️,🔌"
house,"🏠,🏡,🏨,🏙️,🏰"
collection,"📦,📜,🎭,📚,🎨"
november,"🍁,🍂,🦃,🎃,🎄"
ceremony,"🕯️,👑,🎈,🕺️,🎵"
audience,"👥,🎤,📺,💬,📝"
official,"🏛️,🔔,📜,🏅,🏅"
vip,"👑,🏆,🔑,🎟️,💸"
friend,"🤝,👭,💃,🤗,👫"
lobby,"🏢,🚪,👥,🔒,📦"
businessman,"🤝,💰,💼,💼🔒,📈"
activist,"🏳️‍🌈,✊🏿,✊️,🗣️,💥"
who,"🤳,🙋,🙋‍♀️,🙋‍♂️,🙋‍🤝‍🙋"
director,"🎬,📽,📱,📺,🎥"
limited,"🔓,🔒,🔄,📈,📉"
chairman,"👨‍💼,🤝,🏢,💼,📝"
president,"👨‍💼,🏛️,🗽,🗓️,🗞️"
chamber,"🏠,🔫,🏛️,🎭,💊"
commerce,"🛍️,💰,💼,💳,📈"
industry,"🏭,💼,💼🔧,📈,🔗"
trustee,"🔐,🤝,🤝🤝,🤝🤝🤝,🤝🤝🤝🤝"
university,"🏫,🎓,📚,👨‍🎓,👩‍🎓"
child,"👶,🧒,🎒,📚,🧸"
father,"👨‍👦,👨‍🦱,👨‍👧,👨‍👶,👨‍👦‍👦"
figure,"👤,🗺️,🏛️,🎭,📷(Theseemojisrepresentaperson,map,building,stage,andcamera,respectively,whichcanbelooselyinterpretedasfiguresindifferentcontexts.)"
library,"📚,📖,📝,📚,📱(Theseemojisrepresentbooks,reading,writing,alibrary,andapersonstudyingwithabookonatablet,respectively.)"
publication,"📝,📰,📚,🔔,📜"
archaeology,"🏛️,🪓,🗿,📜,🔍"
beirut,"🇱🇧,🏢,🚢,🏠,🌆"
lebanon,"🇱🇧,🏠,🌰,🌋,🌲"
study,"📚,💡,📝,📱,📚"
epigraphy,"📝,📜,📖,📚,📜"
levant,"☀️,🌅,🌋,🏠,🌴"
role,"👤,🎓,💼,👩‍💼,👨‍💼"
preservation,"🌱,🗑️,📦,🔒,🔐"
heritage,"🏠,🗺️,🎓,👨‍👩‍👧‍👦,🕍️"
syria,"SYS,🏙️,🌴,🌋,💧"
jordan,"🇯🇲,unk,👟,🏀,🏆"
dia,"🇧🇷,📜,⏳,📅,🎈(TheseemojisrepresentBrazil,documents,time,calendar,andparty/celebration,respectively.'Dia'inPortuguesemeans'day',buttheemojisprovidedarerelatedtotheconceptof'day'inabroadersense,includingcountry,documentsrelatedtoevents,time,calendar,andcelebration"
literature,"📚,📝,📖,📚,📖"
oath,"🤝,🔔,📜,🔐,⚖️"
god,"🕋,☮,🕍,🌌,🕰"
formulae,"📝,🔢,📊,📈,📉"
sagas,"📖,arden,🎯,🕰️,👨‍🎤"
emphasis,"💥,💡,❗️,💬,😮"
character,"👤,🤝,👥,🤝💬,🧩"
feat,"🤝,🏆,🎯,🤝,🏆"
scholar,"📚,🎓,🧠,🎯,🌟"
relic,"inosaur,🏛️,🗼,📜,🔍"
paganism,"🌳,🌞,🌙,🍃,🔮"
line,"otted_line,⛓️,📏,📐,🎯"
root,"🌱,🌿,🌺,🍃,🌳"
invention,"💡,🔧,📝,💻,🤔"
hypothesis,"💭,🔍,📝,🤔"
historical,"📜,🗽,📚,🏯,🕰️"
descendants,"👶,👦,👧,👨‍👩‍👧‍👦,👶‍👦‍👦"
see,"👁️,👁️🗣️,🤓,💭,🔍"
alternative,"💫,🎨,💁‍♂️,🌈,🌟"
practices,"🔍,🏋️‍♀️,📚,🎯,🧘‍♀️"
ancestor,"👴‍🦳,👩‍🦰,👶,🏠,🕰️"
exist,"🌎,👥,🌱,☄️,⚙️"
feature,"🔍,💡,💻,🎨,🛠️"
reconstruction,"🏘️,🏠,🔨,🏗️,👷‍♂️,👷‍♀️"
pie,"🥧,🥦,🍰,🥧,🍔"
age,"👴,👵,🔢,📅,🎓"
majority,"📊,Ż,🌈,🔵,🌐"
albums,"💿,🎵,📀,🎶,🎤"
musician,"🎻,🎹,🎶,🎤,🎼"
diver,"🐠,iving\_mask,🤿,🌊,🔽"
lancers,"🛡️,IX,🪓,🪖,🪱"
arizona,"🇺🇸,🌵,🌞,🏜️,🌵🏠"
taste,"🍴,🥃,🍽,😋,🤤"
eagles,"🦅,🌄,☁️,🌋,🌅"
taylor,"🎤,👠,🎬,🎬🔄,🎸"
gymnastic,"🏋️‍♀️,🤸‍♂️,🤸‍♀️,ymnastics-rings:,🏆"
champion,"🏆,🥇,🏅,👑,🏋️‍♂️"
sport,"🏀,🏈,⚽,🥊,🏋️"
guitar,"🎸,🤘,🎼,🎶,🎵"
california,"🌞,🌴,🏖️,🌮,🌄"
brother,"👨‍👦,🤵,👴,👦,🤼‍♂️"
judges,"🧑‍💼,🏛️,📜,🧔,🏛️"
host,"🏠,🛋️,👩‍🍳,🎪,🎬"
hosts,"🏠,🛏️,🍽️,🎪,🏢"
audition,"🎤,💥,🎭,🕺,🎬"
reward,"🏆,💰,🍾,🥳,🎁"
winner,"🏆,🥇,🎉,🥳,🏅"
synopsis,"✍️,📝,📖,🔍,💭"
revival,"🌱,🔄,☀️,💧,🌞"
rating,"🌟,🔢,🌟🔢,🌟🔢🔢,📈📉"
revenue,"💰,📈,📉,📊,📊"
venture,"🚀,💼,🌱,🌐,📈"
tour,"🛫,🗺️,🏨,🌃,🌄"
idol,"🤴,🏆,💫,🌐,💔"
attraction,"💔,❤️,💘,💋,💌"
off,"🚫,🔒,✖️,📴,kaput:Theseemojiscanbeusedtorepresenttheconceptof'off'invariouscontexts,butthelastone,kaput,isnotastandardemojiandmaynotberecognizedbyallplatforms.Amoreuniversallyrecognizedalternativecouldbe💤(sleeping).So,themostaccurate"
career,"💼,📈,📚,👨‍💼,📝"
do,"💼,💼,💼,💼,🚀"
thing,"🔧,📦,💡,📝,🛍️"
tailgate,"🚗,🚪,🍔,🏈,🍻"
party,"🎉,💃,🤝,🥳,🍻"
lights,"💡,🔦,⚡,🌃,💻"
awards,"🏆,🏅,🏆💫,📜,🎉"
nomination,"🏆,📛,🗳️,📌,📢"
bryan,"👦,🎸,🏠,🌐,📚(TheseemojisarenotdefinitivelyaccurateforeveryonenamedBryan,buttheycanrepresentcommonassociationssuchasaperson,aguitar(musician),ahouse,theinternet,andbooks,respectively.)"
songwriter,"🎤,🎼,📝,💭,🎶"
personality,"👤,😃,😠,🤔,💔"
entertainer,"🎭,🎤,🎶,💃,🕺"
association,"🤝,🤝,🔗,🤝,💬"
crash,💥🚗💔🚨🚁
treaty,"🤝,📜,🏛️,🌐,📄"
outcome,"🏆,📈,📉,☑️,❌"
citation,"📝,🔗,📚,📈,🔍"
london,"🇬🇧,Londontower,🚍,🚌,🏰"
windsor,"🌬,🏰,🏙️,🌐"
castle,"🏰,🏺,🏯,🏲,🏰"
england,"🇬🇧,🏰,🏴,🌺,🌫"
conflict,"🥊,💣,😠,🤬,😠"
iii,"🔮,🌐,📚,📝,📚(Theseemojisrepresentknowledge,internet,books,writing,andlearning,whicharerelatedtotheconceptof'iii'asitisoftenusedtorefertoathree-partseriesortrilogy.)"
prisoner,"🔒,📦,🤥,🔫,🔒"
council,"🗣️,🤝,🤝🤝,🗨️,💬"
college,"🎓,📚,🏫,👨‍🏫,👩‍🏫"
davenport,"🏘️,🌆,🏙️,🌄,🌊"
december,"🎄,❄️,🎅,🎁,🌨️"
halfback,"🏃‍♂️🏃‍♀️,🏈,🎯,🔄,🏃‍♀️🏃‍♂️(fortherunningbackandhalfbackinAmericanfootball,thefootballitself,adirectionalarrowfortheplay,andtworunningbackemojistorepresentthehalfbackposition)"
football,"⚽,🏟,👟,🏆,🌏"
cowboys,"🤠,🐎,🌵,🌅,nedgun"
league,"🏆,🌐,👥,asketball,🎯"
packers,"🛍️,📦,🚪,📦,🐶(Packingboxes,adoor,moreboxes,andadogasaplayfulnodtoU-Pack,amovingcompany'slogo)"
coach,"🏃‍♂️,🏆,📚,🤝,🎯"
stint,"🏎️,🕒,🏋️‍♂️,🏆,📅"
colonials,"🗺️,🏠,👠,👔,🗿"
texas,"🇺🇸,🏺,🌵,🌠,🐍"
britain,"🇬🇧,🏰,🚍,🏴,🌺"
columbia,"🇨🇴,🗽,🏛️,📚,🎓"
harvard,"🎓,🏫,📚,📝,🎓"
tufts,"🌱,🐫,🐶,🌿"
yale,"🎓,🏛️,🐘,📚,📜"
camp,"🏕,🚐,🎠,🏹,🍕"
violence,"💣,🔪,🤜🤛,💥,💔"
era,"🕒,🏛️,🌐,📜,🚀"
game,"🎮,🏃‍♂️,🎲,🎯,🏆"
determination,"🏃‍♂️,🏋️‍♂️,💥,🔝,💪"
rule,"👑,🏛️,📜,📝,🔒"
national,"🇦🇪,🏴,🗺️,🏳️‍🌈,🗽"
team,"🤝,👥,🏆,🤝,🤝"
division,"🔪,➖,÷,💻,📊"
attack,"💥,🗡️,🤼‍♂️,🛡️,🗜️"
expulsion,"🚫,🔫,👋,🏠,🚪"
palestinians,"🇵🇸,🏙️,🧑‍🤝‍🧑,🏠,🌾"
attacks,"aggers,💣,🛡️,💥,🗡️"
supply,"📦,➕,🛍,💼,📈"
casualties,"🚑,😰,💔,⚰️,💥"
organization,"📋,🗂️,📁,📦,🔍"
october,"🎃,🍂,🎃🕯️,🍁,🍎"
engagement,"🤝,❤️,💬,💡,🔄"
impact,"💥,💥,🔨,💧,💫"
repercussion,"☹️,💥,🔔,💔,🔄"
theater,"🎭,💫,🎬,🎟️,🤵️"
iraq,"🇮🇶,🏙️,🛢️,🏛️,🌵"
israel,"🇮🇱,🏙️,ntilion,ippah,🔎"
assassination,"🔪,💣,🕵️‍♂️,💔,🌃"
government,"🏛️,🗽,👥,📜,🗑️"
occupation,"👩‍💼,🏠,💼,🏢,👷‍♂️,👩‍🔧(Theseemojisrepresentvarioustypesofworkers,home,office,construction,andserviceindustry.)"
intifada,"🏙️,🚫,💥,🚫,🗼"
gaza,"🇵🇸,🏙️,🌫️,🌊,🌾"
authority,"🏛️,👑,🔒,✋,🔔"
takeover,"🌐,🏺,🌐🔄,🌐💥,🌐💼"
fatah,"📦,🕋,🕍,🕎,🕌"
breach,"🚪,💥,🔒,🚨,💔"
march,"🏃‍♂️,🚫,🗣️,🏛️,🌃"
return,"⬅️,➡️,🔃,🔙,🔜"
crisis,"😨,💥,😰,😱,💔"
group,"👥,🤝,💬,🤝🤝,🗺️"
hamas,"🇵🇸,🕌,💣,💔,🗼"
control,"🔒,🛑,🕹️,🎯,🔄"
negotiation,"🗣️,🤝,💼,💡,📈"
discussion,"🗣️,💬,🤝,🧠,🗨️"
proposal,"💍,💏,💘,💔,💃"
june,"🌺,🦋,🌞,🌺,🌈"
resolution,"💡,📝,🔍,📊,🔒"
january,"🌒,🌞,雪,🗓️"
supervision,"👁️,👥,👨‍🏫,👦‍🏫,🔵🔵🔵️🔵🔵🔵️🔵🔵🔵️(Thisemojirepresentsapersonwithathinkingface,whichcansymbolizesupervisioninamoreabstractsense)"
guarantor,"🤝,🔒,📜,💼,💰"
exchange,"🤝,💼,💰,📫,📥"
hour,"⏰,🕒,🕛,🕐,⏲️"
february,"💔,💮,❄️,💛,💗"
delay,"⏳,🕒,🔁,😕"
violation,"🚫,🙅‍♂️,🙅‍♀️,💣,🚨"
deviation,ivert🔄💡🔍
shootings,"🔫,💥,🚨,😨,💔"
killing,"🔪,💥,💔,😈,😱"
deaths,😓🕊️💔🕯️⚰️
injuries,"🤕,🩹,💔,🩺,💉"
assistance,"🤝,🧍‍♀️,🧍‍♂️,🤝,💁‍♀️,💁‍♂️"
reactions,"😃,😟,😮,😂,😠"
funerals,"☘️,🕯️,ễ,asket,🙇‍♂️"
protests,"🏛️,🚫,🗣️,🚨,🧍‍♂️,🧍‍♀️"
memorial,"🕊️,💔,🕯️,🌷,🕊️"
international,"🌐,🌏,🏳️‍🌈,🗺️,🌐"
fire,"🔥,candles,💥,🌋,🌄"
nightclub,"💃,🕺,🎶,💫,🌃"
macedonia,"🇲🇰,🏰,🌼,🌄,🍅(Macedonia'sflag,acastle,aflower,amountain,andatomato,whichisacommonagriculturalproductinMacedonia)"
cause,"💡,☔,🔵,➡️,🌀"
pyrotechnic,"ynamite,🔥,💫,🎆,💥"
city,"🏙️,🏢,🚗,🌆,🌃"
geography,"🌍,🌎,🗺️,🏔,🌄"
partnership,"🤝,🤼‍🤝‍🤼,🤝🏽,🤝🏿,🤝🧑‍🤝‍🧑"
macedonian,"🇲🇰,🏰,🌺,🏞️,🌄"
town,"🏙️,🏠,🚧,👥,🌆"
east,"🌅,🌏,🇯🇵,🇨🇳,🇮🇩"
skopje,"🇲🇰,🏰,🏛️,🌄,🌞"
seat,"🪽,💺,🪑,🚽,🛋️"
municipality,"🏙️,🏛️,🚧,🚌,🚽"
valley,"🏜️,🗻,🏞️,🏠,🌄"
bank,"💰,🏦,💼,📈,💵"
river,"🌊,🌉,🏞️,🌊,🌊"
slope,"🏃‍,🗸,⬆️,⬇️,∩"
strikes,"🏀,🥊,💥,🚓,📝"
global,"🌐,🌎,🌏,🌐,🌏"
individual,"👤,🤳,🧔,👦,👧"
outbreak,"🌐,🔬,💉,🏥,📈"
springs,"🌱,🌷,☀️,🌞,🐰"
corning,"🥄,🍽️,📦,❄️,🛢️(Theseemojisrepresenttheactofcorningmeat,preservingfood,storing,freezing,andoilprocessing,whichareallrelatedtotheconceptofcorning.)"
acres,"🌎,🌱,🌾,🚜,🌳"
diaz,"🇩🇴,💊,🩺,🏥,💉(TheseemojisrepresenttheconceptofDiaz,acommonsurnameofSpanishorigin,withafocusonitsassociationwithmedicalfieldsduetothefamousDiaz-BalartfamilyofdoctorsandthedrugDiazepam.)"
bluff,"🙅‍♂️,💥,🤐,💡,🤭"
carson,"🚗,🚫,🚨,🚪,🛠️"
effect,"🌋,🔄,📈,💥,🌀"
aftermath,"🌪️,bris,🏭,💔,🌱"
record,"🎓,📀,📹,📝,🔄"
month,"📅,🌙,🌞,🌟,🌒"
midwestern,"maize,🏔️,🌄,🌾,🌤️"
states,"🗺️,🏠,🏙️,🏛️,🌄"
coast,"🌊,🏖️,🌴,☀️,🌅"
lakes,"💧,🌊,🌋,🏞️,🌅"
americans,"🇺🇸,CowboyHat,🗽,🎒,🏙️"
settlement,"🏘️,🏠,🏙️,🌆,🌾"
mapping,"🗺️,📍,🌐,📏,🗺️"
trade,"🗺️,💼,🛍️,💸,📈"
yankees,"🇺🇸,⚾️,🧤,🍎,🗽"
politic,"🗳️,🏛️,🗺️,🗣️,👥"
transportation,"🚌,🚕,🛤,✈️,🚄"
prohibition,"🚫,🚔,🙅‍♂️,🙅‍♀️,🔒"
immigration,"🌐,🛤️,✈️,👥,🏠"
industrialization,"🏭,🚧,🚄,🔧,💰"
politics,"🗳️,🏛️,🗺️,🗣️,👥"
workers,"👷‍♂️,👷‍♀️,🏢,💼,🔧"
populists,👫🏘️📣💥📈
definitions,"ictionary,📝,💭,💬,💡"
slavery,"👥,🔒,🏛️,💔,💣"
antebellum,"🏛️,👓,🕯️,🚂,🌾"
removal,"🗑️,❌,🔄,🚫,❎"
liberalism,"🌐,🏛️,☮️,👥,🌈"
politician,"🏛️,🤝,🗣️,📜,🗳️"
congress,"🏛️,🗳️,🗣️,🏛️,🗺️"
segregation,"🚫,🙅‍♂️,🙅‍♀️,Kelvin'slawofthermodynamicsdoesn'tdirectlyrelatetosegregation,butI'vetriedtofindemojisthatmightrepresenttheconceptofseparationorexclusion.Thefirsttwoemojisrepresenta""no""symbol,andthethirdandfourthemojisarepeoplewithhandsraised,whichcouldsymbolizeprotestor"
right,"🔝,✔️,👉,➡️,⏯️"
county,"🗺️,🏺,🏰,🌾,🏡"
leaders,"👑,💼,📈,💡,🤝"
devaluation,"💔,💸,📉,😞,ject"
expansion,"🌎,➡️,⤴️,🌐,🌃"
dissension,"🗣️,🤝,🗣️,💥,🤨"
heads,"🧔,👤,🤭,🧠,👃"
agreement,"✅,🤝,👍"
reform,"🔄,📈,💡,🤝,🔧"
resurgence,"🔄,🌱,☀️,📈,🌊"
representatives,"👥,🗣️,🗳️,📜,🗺️"
spanish,"🇪🇸,🌮,🎶,💃,🎭"
pueblo,"🏘️,👥,🌄,🌳,🌞"
pup,"🐾,🐶,🐱,🦴,🐾"
belize,"🇧🇿,🏝️,🌴,🐢,🌊"
success,"🏆,🚀,💰,🌟,📈"
election,"🗳️,🗹,🏛️,🗺️,📈"
incident,"🚨,💥,🚓,🚮,🚨"
minister,"🏛️,💼,💥,🤝,📜"
leader,"👑,🏆,📈,💼,👥"
opposition,"🛑,✋,🗣️,😠,😠"
musa,"🌱,🐘,🎭,🎻,🎵(Note:Emojisfor'musa'(Moses)arenotstandardized,soI'veprovidedalistofemojisrelatedtothebiblicalfigure,includingaplant(Moseswasbornandhidamongthebulrushes),anelephant(MoseswasraisedbyPharaoh'sdaughterwhosat"
honduras,"🇭🇳,🏖️,🌴,🐠,🌊"
marijuana,"🌱,🍃,💨,🌼,🌞"
cocaine,"💊,💔,💸,💔,💃"
indictment,"📝,🔎,🔍,📜,🚓"
result,"🏆,🔝,✅,📈,🌟"
member,"👥,🏠,🔓,🔑,🤝"
office,"🏢,💼,📝,✏️,📞"
assembly,"🔩,🏗,🤝,🏛️,📦"
constitution,"📜,🗺️,🏛️,👥,🗳️"
date,"💃,🍷,inner:,🌃,💏"
houses,"🏠,🏡,🏙️,🏘,🏠🏢"
general,"🌎,🌐,🌏,🌐,🌏"
failure,"💔,💣,🔚,👎,💤"
talk,"🗣️,🗓️,💬,🗣,🔊"
resumption,"🔄,⏺️,⏭️,☑️,📈"
fall,"🍂,🍎,🍃,🍁,🍯"
advance,"🚀,➡️,⬆️,🔝,🏎️"
counter,"🔄,☑️,🔼,🔻,⚖️"
territory,"🌍,🏠,🗺️,🌐,🛡️"
offensive,"💢,🤬,🤬‍💨,😠,🤨"
hostility,"😠,🤬,🤬‍🩹,🤕,🤬💨"
siege,"🏯,🛡️,🌐,atteringRam:,💣"
escalation,"☝️,☝️☝️,🔼,🌋,🌪️"
casualty,"🚨,💔,🤕,🌐,💤"
battle,"uel,🛡️,🗡️,🏹,🏆"
goma,"🍱,🥄,🍚,🍚🍚,🍚🍚🍚(GomareferstocookedwhitericeinJapanese,soemojisrelatedtoriceandrice-relateditemsaremostappropriate.)"
intervention,"🚫,🤝,🏥,🔍,💬"
crimea,"🌎,🇷🇺,🏰,🛰️,🌊"
economic,"💰,💼,📈,📉,🌐"
announcement,"📣,📢,🔊,📣,🔔"
september,"🍁,🏫,📚,🌽,🌞"
annexation,"🏙️,🔒,🇰🇷,🇷🇺,🏛️"
donetsk,"🌏,🇨🇦,🏰,🌳,🌐"
stalemate,"🌐,🚫,🤝,oard,⏳"
surge,"🌊,🌪️,🚀,☀️,🌉"
incursion,"🚪,🏺,🌳,🛡️,🌫️"
ukraine,"🇦🇲,🇺🇦,🏰,🌻,🌾"
other,"🌎,👨‍👩‍👧‍👦,🌈,🤝,🌐"
building,"🏠,🏢,🏭,🏰,🚧"
chief,"👑,🏢,🔵💼,📝,💼"
soldier,"🦺,🛡️,💔,🏳️‍🌈,💣"
kursk,"🌊,🌐,🛥️,⚓️,💔(Kurskwasanuclear-poweredsubmarine,sunkintheBarentsSea,neartheArcticCircle,soemojisrelatedtowater,technology,ships,andtheArcticregionareappropriate.Thelastemoji,💔,representslossortragedy,whichisalsorelevanttothes"
equipment,"🔧,🛠️,🚧,🚽,📺(Theseemojisrepresenttools,construction,plumbing,andelectronicequipment,alongwithaTVformiscellaneousequipment.)"
darfur,"🌍,🔥,💔,🏙️,🛰️"
course,"📚,🎓,🏫,📝,📚"
collapse,"🌎,💔,🔽,💣,🌋"
crossing,"🔙,🔝,🚶,🚶‍♀️,🚶‍♂️"
kordofan,"🇩🇫,🏠,🌱,🐫,🌡️"
gain,"📈,💰,⬆️,📈,🌱"
fighting,"🤼‍♂️,🤼‍♀️,🥊,agger,🤾‍♂️"
evacuation,🚫🏠🚶‍♂️🚌🚚
following,"👩‍🚶‍👦,👨‍🚶‍👦,👥👤,🔵🔶,🔄"
list,"📝,🔢,📄,📋,📝"
criterion,"🎯,📝,📊,🔍,⚖️"
completeness,"🔄,🌐,🌟,🎯,🏁"
event,"🗓️,🎫,🎊,📣,👥"
retrospect,"🔍,🕰,🙊,😌,🔍"
fighter,"🥊,🤼‍♂️,🤼‍♀️,🏋️‍♂️,🏋️‍♀️"
commander,"🤵,🏳,🎯,📣,🛡️"
addition,"🔼,➕,1️⃣,2️⃣,3️⃣"
chewa,"🌽,👥,🥘,🍽️,🥄(Theseemojisrepresentcornonthecob,peoplegathering,cookingpot,food,andaspoon,whichcanbelooselyrelatedto'chewa'asitisatypeofmaize-basedfoodcommonlypreparedinAfrica.)"
citizenship,"🌏,👥,🏠,🗺️,🏛️"
birth,"👶,🍼,👩‍🍼,🏥,🌈"
nationality,"🇬🇧,🇫🇷,🇩🇪,🇮🇹,🇯🇵"
adam,"👦,🌱,oulder_stone,🌳,🌈"
actor,"🎭,👨‍🎤,🎬,🌟,📺"
illness,"🤒,💊,🏥,💉,🤕"
watts,"💡,🔋,⚡,🌐,📉"
player,"🎯,🎮,🤹‍♂️,🎶,🕹️"
assist,"🤝,🤝,🤝,💡,🤝"
steal,"👁️🏪🤫,🏃‍♂️🔩,💸💰"
favorite,"💛,💖,❤️,🌟,👍"
fan,"💫,💙,🤘,🌟,🤩"
fork,"🥄,🍴,🍽,🍴🔪,🍴🍔"
mechanic,"🔧,🛠️,🏎️,🔩,🛠️"
mother,"👩‍👦,👩‍🍼,👶,🤱,👩‍🦰👦‍🦰(Fordiversityandrepresentation)"
novelist,"✍️,📚,📝,📖,💭"
writer,"📝,📚,💻,📖,📝"
dramatist,"🎭,📜,🎭💬,🎭💭,🎭💭📜"
author,"📝,📚,📜,📝,📖"
award,"🏆,🏅,ellesse,🎉,🥇"
endowment,"💼,💰,🏠,🏛️,💸"
prize,"🏆,💰,🏅,🏆,🎖️"
roman,"🇪🇨,🏛️,📜,📝"
teacher,"👩‍🏫,📚,📝,💭,🎓"
journalist,"🗞️,📝,📸,🔍,🗣️"
newspaper,"📰,🗞,📜,📚,📝"
oslo,"🇳🇴,🏰,🏔,🌲,🌄"
mathematics,"📐,📈,📉,🔢,🌐"
school,"🏫,📚,📝,🎓,👨‍🏫"
education,"📚,🎓,🏫,🧠,💡"
clock,"🕒,⏰,⌛,🕛,🕐"
textbook,"📚,📝,📚🔔,📜,📚🔗"
rostock,"🇩🇪,🏙️,🌄,🎠,🍰"
sailor,"🧤,🧥,🚢,⚓,🌊"
examination,"📝,📚,🧐,📈,💭"
hemingway,"📚,📝,🌅,🌊,📜"
officer,"👮‍♂️,🚓,🛡️,💼,🚔"
pilot,"🛫,✈️,🎢,🧪,👨‍🦺"
dunkirk,"🇬🇧,🛶,🚣‍♂️,☔️,🌊"
italy,"🇮🇹,🏛️,🍝,🏞️,🌽"
normandy,"🇳🇱,🇫🇷,🏰,🏖️,🌊"
airman,"✈️,✈️,✈️,🛩,✈️"
dublin,"🇮🇪,🏰,elft,🏙️,🌤️"
educator,"👩‍🏫,📚,💡,🎓,🤝"
professor,"👨‍🏫,📚,💼,📝,💭"
founder,"👩‍💼,🏠,💡,💰,🚀"
emeritus,"🏫,👴,🌐,🏆,🌟"
burke,"🏰,👻,🔍,🎃,🕯️(TheseemojisareassociatedwithBurkeandHare,anotoriouspairofScottishmurderersinthe19thcentury,oftendepictedinfolkloreandmedia.)"
woman,"👩‍🦰,👩,👩‍🦱,👩‍🦳,👩‍🦰👧‍🦰"
alderman,"🏘️,👥,🗳️,🏛️,🗼"
salem,"🏰,🧹,👻,🔮,🍬"
carolina,"🇨🇱,🐠,🌴,🏀,🐍"
pine,"🌲,🍃,🎄,🌲🌴,🌨️"
simpson,"🍔,🤪,ich,🛋️,🌟"
commission,"💰,📊,🤝,📃,📈"
wyoming,"🇺🇸,🏞️,🌄,🌄🏞️,🌅"
senate,"🏛️,🗳️,👥,🗣️,🗺️"
whip,"🏃‍♂️,🎠,🏍,🐴,🎬"
co,"🤝,✋,💬,🔄,💻"
chair,"🪽,🪑,💺,🛋️,🪽"
responsibility,"🤝,📜,🔒,⏳,📈"
holiday,"🌴,✈️,🏖,🏨,🎈"
version,"🔄,📝,🔁,📈,📊"
page,"📓,📖,📝,📜,📚"
calendar,"📅,📆,📝,📅,🗓️"
end,"🚫,⏳,🌃,🌌,🔚"
indonesia,"🇮🇩,🏺,🌸,🐠,🏝️"
la,"🇩🇰,🎶,🌮,🇫🇷,🎭(Theseemojisrepresenttheconceptof'la'indifferentcontexts:flagofLaos,musicnote,tacoemojiusedinformallyfortacosalpastor,flagofFrance,andtheatermasks)"
tagalog,"🇵🇭,🗺️,📖,🎶,ambulant(fortheFilipinopeople'straditionaldance,Tinikling)"
patriarch,"👨‍🦱,🏠,👨‍👧‍👦,👴,🏛️"
constantinople,"🇹🇷,🏯,🏰,🏙️,🏛️"
bloodbath,"🩸,🗡️,😈,😨,🌪️"
thursday,💥💼🎈📅
sweden,"🇸🇪,🏰,🌲,🏙️,☁️"
nobleman,"🤵,rown,🏰,🎩,🥂"
celebrations,"🎉,🎊,🥳,🍾,🎈"
legacy,"🕯️,🏛️,📜,📜,🕰️"
conquest,"🏺,🏰,🛡️,🏯,🌐"
sin,"😇,😈,💔,💣,🔔"
afghanistan,"🇦🇫,🏞️,🗼,🗼,🏰"
inflation,"📈,💰,📉,💸,💵"
islam,"🕌,🌙,📖,🕋,🕍"
coincidence,"🎲,🕵️‍♂️,🤯,😮,🔍"
nowruz,"🌞,🌱,💐,🕉️,💫"
ramadan,"🌙,📋,🌞,🌟,🕋"
persian,"🇵🇱,🏺,🌽,🐫,💫"
persians,"🇵🇰,🏺,👑,🏠,🌽"
saturday,"📅,🎈,🍻,💃,🎧"
wednesday,🔵🌜📅🔔🎈
ce,"🌐,📱,💻,🔍,💭"
millennium,"🕒,🌐,🌟,📱,🎮"
century,"🔛,💫,🔄,⏳,📅"
decade,"🔛,📆,🎯,📈,🕰️"
start,"🏋️‍♀️,🏃‍♂️,🎯,🚀,🔄"
